date,ret14593,ret10107,ret84788,ret47896,ret22111,ret55976,ret59408,ret83443,ret18163,ret11850,ret66093,ret92655,ret26403,ret59328,ret65875,ret17778,ret66181,ret11308,ret22752,ret14541,ret38703,ret21936,ret76076,ret13856,ret19561,ret70519,ret10104,ret75510,ret20482,ret19393
2001-06-13,3.975414946431038,-0.009175290373141385,0.005343509233267759,-0.16659983744302848,-73.27358828514542,733.1888251220564,-0.6640790029700563,0.012877787123831788,24.93908801348299,0.0010390414957746124,0.005136801723428431,3.015269649793238,0.007263619732630954,-0.05949305243114829,511.7924291439111,-0.07216275337302437,-2.00387990887542,-29.18616015144506,-0.01948742729143304,-0.09989373135634419,0.12834874549679254,0.005650260362517593,-1.1768619296298213,-0.6288257984849687,-1.080252103038625,-0.1301591761770472,0.25423602497655384,-83.30854401061129,29.33397735638015,-0.24509799109365749
2001-06-14,884.3040444942204,-1238.1426281320207,-1280.977851280488,-0.010149136264226904,24.206280078880734,-395.9142927595019,-137.61300251268364,0.017667884476085558,-0.3915632448726399,11.998348811415555,-215.2845236212555,6.39698408056637,315.6198311088425,12.12014184436911,-0.0063095099063059145,0.20836702789888803,1.650497969306199,0.8226609902632004,-143.9935032259742,0.31616819401495727,24.111553369097226,628.6007800765324,-2.339542509872404,0.7024836616728221,-6.648889353866062,-0.0375688290171392,-0.4390932017457401,-0.04285737138259007,-33.680495187629404,-60.63508992958647
2001-06-15,87.47362501365069,5.595834100409679,-5159.19242964834,-0.09464325352031011,1.3966549570510522,194.7008905262006,16.58695547582514,0.6541984449692295,-2.330186780129996,3.108415750820642,599.3959996403632,-0.3967578642598118,1075.4232851914498,-0.570608268696639,-173.17367250206993,-0.9496545028019061,-2.263020103623811,-1.0569088397346302,928.0113172413373,-8.127811664731949,-86.26760598096345,-620.8785051395064,-5.6021569478906565,-0.16611165141483228,2.932523231728909,-299.4764448114653,-0.009447157751461169,-3450.9863161664653,0.4698509506693357,11.940349225415453
2001-06-18,351.35052203926284,484.32697709065945,3215.8915728834513,0.018080591201855324,-843.9501415679407,99.5995605166998,346.80672127808896,7.4881096366353885,-0.05453795033131285,-6.978290860723129,1103.2147261953637,0.27734095338587117,2276.2571761873155,142.8667500080986,-293.7924273740509,9.463476663765414,-71.52679877482525,2.0794779930042075,114.89038997123923,7.045682158833315,-4380.343076075094,-50.73956450010794,4.735273673674233,0.007546892314625943,3.414336806097201,3022.660567174399,-310.92930165916863,-39.100511459266635,7.799036744513913,100.23367460812491
2001-06-19,-0.9357721900720539,204.47823129815723,-1112.389596087222,0.006974777214639398,724.7994083019008,-19.135440671740014,-4.895636353440172,-4.719690005729535,2.723422829173537,-18.54705820054083,-321.01058109658004,0.020833511220979057,-306.44237402897596,-137.60825079433107,-67.36911979666783,2.0368384094090364,74.39941152795863,0.05970340779841929,4.896647469678613,-64.61912501577665,-16.954448953620407,-0.07869229985434766,114.6259468593791,0.006371998258086051,-0.04758252803709547,-2017.8573021134348,1094.6419162537165,1627.565896685598,1.4422665628586728,80.76045325399787
2001-06-20,136.63167857227194,118.86388529311871,-6709.811846496062,-0.02934439900761342,17.352536149171264,-32.82317674609655,0.9142355309974333,4.072198366789887,1.971082436306703,-14.229478946360182,-825.4641821825796,8.699536037473429,3156.808549676941,24.6947716638624,443.85014245269167,48.4553125682515,30.731722139473224,-0.1173957322622259,3.89575490451115,-39.6341243448139,1269.3635068303445,35.23340501393052,-13.125727692704997,-0.0032188423863849045,-18.25153840699405,229.38749929449068,1.5163088717655262,-3.5140200019453203,0.46057192883134834,-0.13228373320904105
2001-06-21,-0.7953188390373744,-5.244188654561019,699.4528311405568,0.006935731431986032,109.1492307376641,0.07146195797094725,1.5150689166694764,0.6874771886748986,-0.02618706569892659,-29.272731209801204,-211.361618745322,-0.5730686727660241,-740.07822671529,108.92114804054512,-82.31710484530926,-7.100017130924435,-13.104971430730787,-0.0015031509030913564,27.512294530802297,-43.815093611144306,1257.508583707755,-702.1047107970626,33.37896732316825,0.07371928537583519,-16.64396221038979,32.521223055937035,203.21848536166854,-1.2300558001051873,0.02161991333493568,4.664203811489741
2001-06-22,-94.72821670264018,-1896.9760920131953,-2340.467880947188,0.02995727312321063,36.22288032941212,6.268508126034268,-0.2761776637904479,5.3533355189942675,-2.037105923752425,-1.3247975565519663,187.10250631290313,4.568295120708964,-613.8004000311155,-26.519283790975674,12.706398262367193,-0.2736923248510534,-8.723961935633799,-0.04479585608898155,-275.6534469003638,2160.973411685713,-2506.385282640412,-195.97088896433368,867.2736803047436,-0.7867639734523066,3.6095609487335,-0.011225134325660522,-0.30529864778226706,2.654826759410737,-0.007988534939076012,1.2580061600423251
2001-06-25,38.409412968590004,-654.3126299228412,797.0047714468901,0.03256630393344287,-4.380140896821785,19.37456194096411,1.9933783112712782,0.006823041039310372,0.20779738837526032,-1.1523458074039157,106.28681698002457,4209.7822831587955,39.59100356656693,-76.32997029235138,-22.83572581036621,0.1470066200331468,5.3779267830092,0.0031268154620373266,1252.7390464643813,108.49854689555029,-186.1922931603955,2764.079641289979,3084.2503269733133,9.658958538185772,-34.43638230579317,-15.633304476422918,1.2450833341897853,25.27525449313557,0.046804283216388666,-0.365835445049787
2001-06-26,-2.3845543503427757,-34.37903282963836,-13.515856148784836,0.03549432763390313,-8.95117350368892,0.31966499915753643,0.21053572953569885,-0.14856760982695053,0.2277983303831281,1.3484213629778632,-1.5631022217263184,-374.90800344277557,102.3254679772015,-26.127162001848586,0.6000923213118858,0.09881518045942378,1.3605503270680768,-13.918516944680304,600.0349073986594,-100.56997659199301,306.7530230957713,6143.491110033655,3282.800248547463,0.9640703598258222,1.6981773447897008,0.45150565544273213,-3.5218511800645675,2.2137074432110637,0.018781888158900088,0.004782745755877098
2001-06-27,-13.842430970444767,-260.5674285279452,-275.5521687737298,0.01697115591862402,-120.44413599590875,-0.7500904771791896,5.070981638489431,-0.013203812779569831,0.03116961371655414,0.49587960965078604,9.612589300612292,-41.73314273070219,-4.870692226857586,296.3682775728551,2.804809843792487,-0.008416709755199975,73.10880083960423,8.242417413252722,14.235499333225752,-14.203412942165617,-125.92572313672325,677.4852027091346,557.1958807446472,0.19986246890567147,-9.56568594921913,0.08638360977572843,-6.352886029120496,962.5136782336479,-0.018719347395963593,0.09176810838019146
2001-06-28,0.7880152927429068,273.41372237995466,-87.78681550203932,-0.03961881723351639,-11.757127108862077,-1.855366509888817,-1.324529572214464,11.782865184564086,-0.0632335917423888,-0.5891923602889538,32.80340857438544,0.3433588794944437,69.0455665659986,32.546107782633676,-0.1035476163964119,0.06910320836768384,-152.74497703611462,-264.090112224121,159.90228116651303,-8.90580469411237,56.25752572145716,12.10299160006186,-29.04451816905444,0.0536282515856,-9.903534142665826,-0.020463798194075563,-2870.0053138534286,21.465200073321594,0.02825237225091523,-19.64945906367085
2001-06-29,-2.99200461857793,14.802108257029213,-229.34961429374536,0.03721819793252435,-552.3766739882282,-0.2066939023614759,12.475535545711452,0.23393127860617102,-0.08668460129896502,-2.680647899994343,17.13053530296736,0.07311392287376302,-8.612290893665744,-76.86523873635423,-7.57779876333727,-0.0068768630899619645,44.94313303188075,52.187049956029774,215.78112571788094,-102.8893811227325,253.67366607239677,-515.3790217840407,46.160614993839864,-0.009802217774499696,-0.4745238153923798,-0.007848354485395245,3190.5291985597205,196.9188086392483,0.2098296811336883,-0.12684013383591766
2001-07-02,13.390748605912577,-1.158634671132053,-174.78376366413437,-0.009207404310223662,-15.279785579334071,-0.33192862680935553,0.049945979079226856,9.382535959970664,0.14179169710097222,6.58760109458263,2.399857115759036,7.795702245106623,236.04409004887452,-75.34653560986362,-6.128206273445484,0.017008748978797537,71.83852649009782,-56.94855173120394,13.620723820665766,-2260.552686264364,-1493.864373616365,-102.35416550987033,0.8397722066240204,0.4929123216554256,-0.41776164521350273,-46.632002821476874,-540.9239181336088,-475.86609527817757,-0.10125033058989412,0.3059016093417345
2001-07-03,-0.0930606594644418,-52.5423841358432,-35.055718584693025,0.01394373025022966,-840.2891106852994,-0.03601791303129476,602.0166688731357,18.892293707951215,3.4994922157503614e-05,-1.7141562042196998,4.771607558225679,-8.68573468635035,-78.40982893735995,-3.206347479707389,0.6006237795376999,-695.9396386858951,22.033850976959002,-4.129317121252539,25.73977174085663,-2.0038830975738513,-312.52247992569875,655.8016575198732,1.8861579054432627,4.765496127570915,1.909661106550591,0.4762150266504736,4200.473722811451,-1877.4589350795118,-109.60669416299548,-0.13228197222819424
2001-07-05,-0.07600908641681693,-7.4598709865273864,1472.2772502801567,-0.020529688619798127,-10.78777655290535,0.0038677221745480484,-0.03112475427123626,-54.31385870556542,0.2615612497835061,-0.7553723063356896,22.267101680119413,-0.05795532562054103,-0.6592604766358434,2.4939761219209795,25.078737031040934,45.68726104897661,-0.6400300559750451,21.841902944870103,29.259061878033812,-35.042822469453284,-64.92218825646523,-120.29948229076729,-0.09581163734287208,0.019978736683434486,-0.4000829607095987,-0.04120285866074354,-5771.4333435738945,13130.928088823657,0.3327252676297136,-0.06502968939819442
2001-07-06,-0.005421880946806274,-33.80878834966965,-14.951504175498512,-0.010780842274831814,-66.43541778936113,0.0015307922986501146,-0.004806071543853963,-6.648926412728436,-0.14208773072172673,0.3991590728536864,-449.1575877209467,-0.004956029528647674,-12.487434980703359,14.274963007348413,-0.721587401492905,-30.469604859173806,-40.60016132529964,-1.857378471888223,-11.132931916652538,-65.03373426525584,86.9410783717409,-64.83818614176089,0.9888653979347767,0.004367743591149342,0.445584912848771,-0.9120822277066095,-224.50064878297482,350.84619208070285,-1.9627475777025625,0.013088848471698769
2001-07-09,0.0065714840664028145,266.252001818817,397.45935644926186,0.20211879842107683,-531.4190024639142,-0.0036477951123238955,-45.564082158324396,11.46418598431365,0.0879145571510563,1.040932736072709,1046.069213657325,-0.0563898100063146,-14.580191716771854,0.13752341823559755,-91.06770554910071,434.03945003061693,95.85551180633799,0.47252456941226595,-27.983930348483867,-119.1302014978458,-15.499958642664184,160.09714417245394,57.999771738408064,-0.003993547742243422,-3.659142419860785,0.007802034449538617,-1061.2418495241777,3.104252566951687,-0.6366749444659171,0.008441386344645382
2001-07-10,2175.8353577106677,-10.534849543757318,-19.68286768343822,-0.622683775080162,551.2229809396234,-0.003730494437015665,2.4057408703203533,-78.28506299164283,-0.21997238057870447,0.026507233652418635,-13.439991789094591,-0.0014001686292266784,18.549501496829418,-14.258392542915063,-16.03067148276882,112.99253723534783,-248.4559077595958,-0.30131781576769806,-106.95872050038068,-283.24018137112984,3.0675842020375375,117.7168780734374,177.07845634537543,-0.12926947403724676,-2.609264544231892,2103.698288266689,1711.1642265350142,397.5626433869516,-0.05919528861376099,-0.047209714879724765
2001-07-11,-0.01244122468744316,-151.28547425697974,25.860754369944047,0.22836366988485846,289.2393588793626,0.05636325948762869,-0.020444057833313017,-6.985300401362452,0.007650836410554409,-0.00022010777996226484,-402.65885971121384,-0.016271809203583353,11.187176215192386,-2.213105794775702,9.459354998197897,677.0842841897173,154.31079414319734,-9.239236608886081,-4.63132192486314,-2.5977550454683547,-1.749104700609831,-2.84746200524151,64.6201424731453,0.001253813218809397,-1.5011622137761065,979.9110120451655,448.7257731057831,5.515340322385022,-0.007347020168608495,-0.024189858960358294
2001-07-12,25.016154131831897,23.313348172332915,-33.88915779456109,-0.01335075038263696,95.91405321484075,0.03824018298206334,-1.165501036380613,5.303231684456317,0.5728562525847728,-2.961470796242962,-597.732283026995,0.0003817171609218809,1132.033972903496,2.452794238395343,34.58130521630762,42.95310979337785,50.065329485394734,64.39931320548284,-0.507353858651043,-548.444589788702,1.3967437422160045,69.99555327320687,-77.75878632894114,-0.020264436968915774,-0.06805233399476088,46.9888856316077,-2704.729136165687,826.5734788585722,-1.4730219031580039,-0.3143667614322222
2001-07-13,-0.03177439655041164,32.28505883037801,-36.88340608482144,-0.01880377567977572,-0.339988818891806,20.65613406802715,-0.33829793685488857,-1.6151212788003486,-0.22551311266486954,14.890181888238537,-602.7701810644832,-0.0012416282596280728,-19.71214319309062,-21.046030110026297,74.48334959687335,-19.819471905780446,-454.4311705544322,-153.60936626958124,-3.8100210187976686,-737.6510141279418,2.1304736693764816,-193.8373252721203,-112.10935483494326,-0.022829530031249417,-5.769375519404119,985.2717015737956,5094.982017690424,5580.068683160804,80.08321946437009,-0.09212354075485145
2001-07-16,-0.11947877065165681,-151.2278546177073,105.95235304968179,-0.005781785766563085,-2.4388681240619747,655.7243958013421,0.021557979402030324,-20.673867303421538,0.008775843869910427,7.384075446785471,-1.2949231671025834,-1263.0968818778224,31.020727726881493,-0.10551799855766414,41.64404156731301,-4.315913096805338,140.9637105443693,24.752137094912726,6.207286768673603,20.681464465181506,-0.17923484486724098,1393.4137214922814,-111.71987917887502,-0.01968769686219676,-0.2728905319981343,-1397.2096947444995,-5568.331887136553,-22930.210761123923,0.03428024618074309,0.00827994594871176
2001-07-17,-0.04363809632111586,-21.537912456450687,-65.8239933414682,0.007039812937856719,-0.660987660318971,-41.586723321540674,0.00827254694109852,-0.009921523248653691,-0.00838348785076506,-1.4251249839807285,8.852468259122931,100.31511733957619,3.807275493948977,0.2403945071762592,-16.915649525739436,1.0388880857739196,-49.07938287915762,426.95779170405194,-0.8616628691739131,342.01772692963465,-5.756283835427519,57.423988370318106,-0.9994710144350364,0.24654627775910212,-1.5040592728836744,21.62389195047117,1286.5929973604354,-2012.238992158271,0.04568586349903164,0.0020242311925492864
2001-07-18,-0.00014996392599385015,1.1018893536929775,7.9551703624059655,-0.00679820448190504,0.6253738286221808,30.477310625438953,-0.01403806525069997,-0.02357132919944871,-0.0020715873921639313,0.09465453815895135,1761.724811369228,-236.2248265293739,11.804946571800977,-0.026962836457532332,12.822475862923994,-0.3459194024950403,21.950993831000115,-2861.0317485754395,-1.6599309064274563,32.82835328460832,4.359199751463371,129.52924767180923,-0.1876994458615823,-0.015653268486580565,0.2473599265244202,-118.51897915063233,693.3852458182365,-628.074361290069,0.016337024666518176,-0.023687551283112705
2001-07-19,0.02238134161898915,203.74217338901863,55.16945906750983,0.004974179392848667,4.608062717142875,-57.19505277655714,0.029824981487906924,-0.057719117786853576,0.00601156867253362,-1.395076585448176,301.6681373087239,-0.9204052590064258,0.09469078505658651,0.02192505188732013,-1.97358240263481,1.9533979897399703,51.942190627593924,2358.397672614007,-9.632206895640145,47.74923866562127,-6.4955168656975015,376.62726931255867,-15.938749665201595,0.08689233031435205,-0.023305630810170418,-146.4863950344091,-128.43548120558776,-2219.373434214762,-0.0057669499894889235,-0.036836219676140085
2001-07-20,134.99805138725716,2002.4726016756563,-1669.3006926239707,0.002174761643978937,1.060704599829715,-33.58524244313696,0.046448016093484944,-2.8952465348947323,0.020371163144320425,-2.0546236016998884,96.2822401966139,0.008124122246752047,0.9815274624613826,-0.6314147992656732,-0.8258428290944979,-1.2638617878250624,-6.090957535482288,7.483844920698169,0.4143838327223367,29.414009312896873,1.102799387500585,-12.678443600608055,-3.3972580255038234,-238.94053109724538,-0.044721213996093266,-81.4948462994124,29.490064693719585,3593.311444407883,-99.66159714007165,-948.9495241913285
2001-07-23,-0.04771091884008008,-31.96772850027678,1765.215038456559,0.0024667142188182266,-9.683970418799209,-0.23433138178667334,-0.006915382874288242,-2.2996496211218878,0.003264751735011202,0.34099126111693656,-756.9590458473673,1.2029619894034562,1.8942554829176215,-8.698738980967823,-11.859479977603769,0.016299701136937565,-0.3955708713379834,-2553.9862095799976,-0.05996761705237274,-10.190898427281859,-0.14907976277914614,12.394367178456319,0.4090137982569439,-80.22786060149629,0.028587394268336612,-45.34209304776484,18.293786258491956,2075.914987211215,1.0463861952439086,-1821.0134521741033
2001-07-24,0.1327692579352622,-12.136457656292478,-16.718901324679432,0.0007207859951118577,0.724457396614756,28.71890269929383,-0.008998961506610984,0.6819285104460293,-0.008343366191052139,0.31390595834329854,-145.6756060974044,-0.008119928879957269,0.03368572466321231,6.9337147625031905,-1.3583848301607353,0.3669055501747391,12.266220845181593,-1147.4297487770152,2.2040511034544163,5.322125330457264,0.4389809148210642,-4289.022245656814,-0.3099802381252455,-109.8492648713472,-1.2275990931715959,11.751825959358984,-594.545924017795,4757.441912476322,21.19184606697242,444.3394414142507
2001-07-25,0.09904450256943215,123.92386873301675,1860.0092304092811,0.015018288687721907,0.06768402123191143,0.13429281852532057,-0.006211536908813349,-0.6124104873282271,0.2835412379899226,0.7095599054487218,-104.7704394452889,0.02555617047521947,0.03990274449133353,0.0766939405535342,-43.19035282286469,-58.85888988053065,-2.5855243700180504,884.4451913462651,-0.23481169354571355,-0.4060845329357638,-0.018784251848257237,13.65297685956979,-0.3033760754563625,137.05529598187957,3.040212983929942,47.90590592906194,-70.53426114458486,1281.484576108564,0.042321898927820095,1074.097298309219
2001-07-26,-0.1451538630888224,-31.93506392308137,-2434.0993109575093,0.002906314546718772,-0.4546326660086877,482.59856049915487,-0.007592169540140196,11.248303498067758,-9.147070541412573,0.9837346452917011,3636.762434262592,-0.026976100631483372,-2.0112481561725986,3.0909001620919785,1892.5012772824634,-0.5838017159753979,0.4033221321190915,-405.8261736985921,-40.19206461719906,-83.03419140116733,-0.03883005257929886,4.659566097016121,0.16171415417860785,-51.33243277881808,-0.9925882774032578,-183.18644883907592,-37.26996250967716,-190.42170597100912,-11.559132875299733,5834.668412107488
2001-07-27,0.027997866605416734,-5.346063483186986,-687.7944616566235,0.0011463991644732432,-0.02027394750337481,6451.957653376246,-0.004094441078834974,-1.400366079637425,0.028823280708948608,-0.2011986648224745,-624.5134243299832,18.433986414135433,0.1424975830188243,0.19475673370792035,-136.4917939387169,-0.0799167678752882,-0.14281431042264847,-106.5377705561722,1.5015857611736387,0.9931471255702704,0.2748305640219597,-4.048449533714868,5356.6761315978865,-2.1927995538703384,7.174317314690018,86.66712823654632,106.4298838262937,-758.3487382933778,-0.39594641546140735,-14341.463404204493
2001-07-30,0.017306563996098926,0.26115782098988266,-1324.1918392360647,0.0009998407270975708,-0.13131320993738863,-16.476075996587834,0.004647714897911526,3.520309696006934,329.9095324558344,0.013204978081965062,182.77373708529717,1.0533396503256525,-0.24231389178581245,0.15944688178104743,55.55351951127511,0.06440063401185145,1.5071383573922437,-203.82067539678002,4.111882627353649,0.21211631148571192,-0.04894326669322648,1.0891171237504227,-1752.0994841721877,-10.670132633584233,-3.6303902246857533,-21.6345028644582,4.708470906490017,-115.85394187492422,0.023109991266248082,-379.91571851330144
2001-07-31,0.018189931233745238,2307.505351754597,105.80292645676711,-0.0025870753306346203,-0.018563674144420315,1220.3949828787665,-0.002296881710771368,15.771615128511716,-8.630565150109007,-0.0138260131615261,160.35077089068884,1.9184172528728007,0.03945903772224934,0.14770244632896526,-30.871905101416758,1.0281177897944775,-0.36152103937422575,127.5258258739339,-1.2005651167972125,-6.099524022272105,-0.16566656442106698,-0.49712502301260636,-457.56825114730555,-10.581888213861966,0.1363212432972516,-6.485024881676648,3.9099456162018997,-527.0798897293397,3.4974759388756467,-259.74191497431855
2001-08-01,-0.06346616140517852,89.35885934426742,104.4415201590972,-0.003043465535247722,0.017573038521131117,37.53904288755785,-0.010111587199353997,-65.16676960377168,-11.626973181584486,-0.46012565135111055,344.94251069124783,0.020618996198182436,-0.2602559282893033,0.01694184737314904,2094.9356859375944,-1125.1395131616996,0.8639880000450869,2138.78834028322,-0.6592862286659109,-26.43416550022536,0.09433317172957245,0.43027280850773114,990.0537594956123,9.086317426806158,-0.7483143576488533,-18.237379368896487,444.16719333299005,-740.1841133093932,-1.796825613784032,1164.656384918169
2001-08-02,-0.01621051745876019,-12.838838828441038,8.410351091350364,0.001283205999718423,-0.014064271246012157,-184.1214273598393,0.0030458269397697904,-2.1834962495615953,36.63688837427025,0.003118525904188906,155.20627700703193,0.017342559813690924,0.02060210132899489,6.732336712931238,313.96907648413224,123.03119862347152,1.719670509701846,163.89953294417936,-211.59720903433572,-1.6032591800232627,-0.03393474079624994,-517.1532477508949,598.8618166202848,-82.81566541445984,-0.8584884128963159,0.4113266974631723,84.53572206026587,-852.1838115960245,-25.415816711114502,-24.394953800167816
2001-08-03,-0.0053213501316545135,81.01109157957346,-3.7271616188581334,0.003653131438586257,0.0050260483353235215,-295.1475643213881,0.0005351300805631406,11918.504511837493,0.09933146916228432,0.01943277505195104,-48.684791597542116,0.007809520679604433,0.02062362229250025,-29.00802137758514,-291.9371885136596,-13.614397519389227,0.004659480208254203,140.18155349538182,435.97183439316035,-1.471365594812661,-2.4952843043128965,34.796827765250015,91.6989954552881,0.1524073559812461,-13.058566186021483,-120.96507421986092,25.172466897865387,-58.52342601357266,-0.2927583460567229,8.018613091167902
2001-08-06,-0.007509496978556217,9.921342792450416,-5.052887093992843,0.0006816990291779186,0.020149581432947074,-662.8632236697406,-0.008202059298095784,1.4871713046068082,-0.013428346491981118,-0.0027134779059665988,68.89277574747987,-3988.8742637461387,0.06317522868626221,-12.431607231139548,208.8590948273512,54.78009982366375,-0.16218364857730322,534.2253143566996,1.1672389835374295,0.17833451052507268,-2.57157691236757,-9.92987981213012,-4.16212600443124,-0.07922663713138269,1.327733314034601,54.929449030279535,28.481727113708146,47.8532757846382,-0.06003894788418677,26.205057359855555
2001-08-07,-0.05183719924754934,-6.509008072769603,573.2419303366144,-0.0005380622241149089,0.0039945866893804655,16.01155634810731,-1.0961985332122278e-05,1.3971763578752676,1.4546248715195387,0.17316271485057708,-48.5567171626491,-6.027948693975212,-0.021876622922837978,15.355423399565293,76.63281550274083,-32.15427479080367,1.6351545212848004,7.7224139132026774,81.50698731476942,-0.031002058666533758,0.10591581804517443,1.4574419356048007,144.59433346555335,0.027693310649852605,-1.6381775374190914,28.211587834120575,-20.879229994544215,2.652347141305134,0.0028543895285558494,3.777369255784049
2001-08-08,0.021560730791184014,-92.43777819497542,-64.15801594649764,0.00022296972659482345,0.006905929321465179,3.899119068436391,1.7614670467772782,1.4214475871243917,-2.213244682968803,-1.913159636394323,-133.5237877451101,78.9647763165916,1.5063304707865377,11.148783090932545,4.005855689098923,-110.99607271602054,0.15148302958747478,-32.456509208570296,2.04288842928902,-0.004329607071004376,0.11067054444187402,-0.3825069099202028,94.15048473126859,-0.011252936424522627,0.4353694504706694,2.8415320612076083,-54.59625900055359,92.0287261690919,-0.02060539529418849,52.58466765938379
2001-08-09,0.017849473177240862,87.14381349434397,128.322126990636,-0.002853637875716731,-0.0016894965447888572,7.015720005272455,0.08133533578225516,-0.571258513811809,-0.5371925076223751,-0.00986624133478237,175.5029966751928,1.9129842057112871,-34.51546573888509,-10.749871690020528,0.20766971982561358,-68.11498171502042,0.04215004044880801,-61.12889654302443,-2.1511325563095927,0.022825602468417847,0.13975053543905755,0.23193031699372973,947.5187494486058,-0.0031197734239664693,-4.211046942861546,-3.764305751688246,-752.0482304210811,-21.289727495330133,0.0016442593898866292,-622.286396293521
2001-08-10,-0.043369383141800846,34.812345337499686,-222.37771529484408,-0.0037445763734606026,-0.005317937876359939,1.4252617664074902,-0.5669743138401935,-0.018794944971103653,1.6390334248263818,0.07154792856908641,58.553525202039474,-0.04262229238573555,27.03455504448912,17.018598938908617,87.11939361809254,1.0132816864632999,-0.021919718475880225,-1.7809645125294011,-135.18608045857644,0.002165204472333946,-0.16111163127598133,-0.1159193361411266,-28.17847464770521,0.027278402276067922,-1.8924010890279985,-3.1617791118063026,-311.9362499296255,-196.16387676777697,0.0020849162821100836,-150.95575562425964
2001-08-13,0.006516261927007006,-9.919058736319448,-12.202999087972922,-0.0036261300663659565,-0.009234233400004163,21.547907523352684,-0.002381257317088935,3662.163467938828,0.10466957509509309,-5.6980807885746865,-192.0513357487986,0.21539194696273217,-5.068555422295038,-384.96281992203166,-21.69629274980501,532.8157396764589,0.21377348116274,0.011708795424720366,19.276147838244018,-0.44844892862360664,-0.05725726062512977,1.2431271096146679,-51.09039302775365,-0.1440286412531884,0.01182786932719852,-15.485467388154941,7.810837831091114,-351.7305593469367,0.1599579439945842,88.18791184234277
2001-08-14,-0.009267953050120221,-64.78171969367213,2.589768380604168,-0.04217930746346066,-0.10125404757342153,-542.1898171096046,-0.024329449954644207,0.4588592316761457,-0.00028529873107260693,-4.84719592119605,1939.3373639128818,-0.005143647671319123,13.921116562224562,60.746076194564175,17.44860958297411,-15.850588410083915,-0.6673189625193237,0.47096381244250934,-74.22925216806875,1.523577254838318,0.7888929551958092,358.5350514650687,463.6508889751865,-0.08605120601923007,-0.035480628756864536,-0.3513898325362035,12.354788330882991,-10.727556810903147,0.008607049146942186,121.80410963731183
2001-08-15,-0.027647324862536807,-5.8234748145395026,2.339450832014043,-0.024566631638664436,0.20050523333511736,3817.256994771168,-0.010626618900957967,40.57935490410795,-0.010359811054830208,1.0231053700449266,5.527938759426277,0.0015659196776474597,-6.346555183872748,-25.59502651378357,-0.349019395997011,-89.99833268925097,0.4085693505172428,-2.457335763486047,-25.631980158908046,-0.13063068919133175,0.0508202340672743,61.24642607438508,-77.01016587356627,0.0006679197353930649,-0.6715306086113806,20.696699957653202,-10.942156936115705,-28.743661632345443,0.005024784963082639,-13.968966033862824
2001-08-16,-0.02130886641380708,-3.525251725566256,0.2016103887109264,-1.3189027512811402,-0.04791983111230071,-389.3965790922185,-0.021207402612497255,-525.5931783621347,-0.0023561891356739736,-0.3725425560550901,0.18558513822942035,0.022820008697604616,0.059277349002949405,-7.716324765621628,0.9267073790854811,-5.153571299106732,-0.06425005730440864,-12.461279759564327,-14.254822842044433,-21.00228212369847,-0.024816854956566443,88.24563525931687,-776.8932897417935,-0.008783557196675737,-2.2467891417144394,3.4173745100716393,-2.444180957452426,6.311232325179613,0.00697895893013053,-5.227079621414818
2001-08-17,-0.01528730972784943,-140.27493940341904,-0.030543869707608997,-0.010254302437505854,-0.007825814128576934,-65.16334510257393,0.011752339372186378,54.61926864168631,-0.0025262556887478776,-2.190042475168373,63.31310803670088,0.10106594508250491,-0.352289503157473,-6.959802108368457,0.24968303367208314,4.0650023248539116,-0.2640644917125401,-14.746729879408484,-1.7765363896250705,-17.669635567291493,0.1506591149287209,316.80850208067244,2387.5319184585096,0.21965749920858224,0.6363583982104499,-62.650801245855085,-0.17298457661225744,0.17010465924618243,-0.003911293468799155,-2.0821720563922317
2001-08-20,-0.0021624431532423507,-0.14392290322061757,0.11028048259481456,-0.005048671814408919,0.06629800298263944,-124.26265393321574,0.012830070438575359,-8.434084010557658,-0.0012219554262145414,-0.2741668181318032,5.775365276048668,0.008856715822011542,-0.04511408555810742,-0.08781727677073604,-0.033845625440788674,-73.4228869928098,-13.958955107394347,10.599359565417236,0.024247198199944236,-14.32974721733666,-0.12628938636406437,-631.4092011223247,-18.4654995472242,-0.010962689800364885,-0.5279746767196836,283.719252635583,0.3240602749597556,-0.29631638702213814,0.019718332704875167,-1.368621113211075
2001-08-21,0.031428079332260626,1.2232067876197636,-1.9796026452050393,-0.008463362691442447,471.2359078180458,-1.218587802357673,-0.015925902711731794,26.880446137695397,0.0077321742056273325,0.09832614479054613,-1.7268558761734276,0.006644573880797859,-0.010218889471663689,-2135.8501888785927,-0.16163013857371408,21.593101739674072,-0.052535746561998393,5.101906165273659,0.05950815646183958,-6.435353233445869,0.05880915817519922,298.7914831402482,44.979488788390334,0.08301050806607593,0.7077593138489094,31.254535662372565,1.000026634870395,-2.2001225715400543,-17.788459775384553,2.612458466535345
